'10/30/2012',13
'04/08/2014',318
'09/20/2012',267
'10/11/2013',307
'11/25/2012',131
'04/04/2010',294
'09/20/2014',867
'11/25/2011',165
'03/01/2015',278
'03/01/2016',287
'03/01/2013',169
'01/03/2013',135
'12/18/2015',362
'11/26/2011',306
'04/20/2014',371
'04/12/2010',208
'12/18/2013',151
'04/29/2010',227
'02/15/2013',217
'04/29/2013',195
'08/12/2012',459
'02/15/2014',238
'01/15/2013',120
'12/13/2014',447
'05/19/2013',303
'11/09/2013',326
'10/25/2015',640
'05/19/2015',484
'08/08/2015',881
'09/29/2010',288
'08/23/2014',745
'09/29/2015',401
'04/30/2014',154
'08/08/2013',247
'09/25/2015',724
'09/25/2013',373
'04/30/2013',219
'02/17/2014',177
'02/17/2011',176
'08/25/2010',220
'11/07/2014',265
'08/25/2013',497
'11/07/2013',252
'12/14/2013',238
'12/14/2014',366
'11/06/2015',741
'11/06/2013',285
'09/22/2010',236
'09/12/2011',295
'08/15/2013',425
'08/15/2010',228
'11/24/2011',153
'09/22/2013',383
'12/31/2014',192
'06/06/2013',284
'06/06/2014',555
'12/31/2012',117
'05/18/2011',152
'12/16/2013',165
'12/16/2010',129
'07/29/2013',203
'07/29/2010',199
'07/29/2015',381
'03/24/2011',113
'11/23/2010',211
'11/23/2013',344
'11/29/2013',142
'05/10/2010',186
'05/10/2015',1010
'08/21/2011',297
'08/26/2010',295
'08/26/2015',492
'02/28/2011',105
'07/13/2014',596
'08/14/2015',631
'10/07/2015',503
'07/22/2015',439
'10/07/2012',253
'09/05/2011',456
'09/21/2010',249
'01/30/2011',85
'02/28/2012',181
'04/03/2014',343
'01/30/2016',452
'07/10/2012',219
'11/24/2012',173
'07/10/2014',379
'04/05/2014',330
'04/05/2013',229
'03/28/2013',190
'08/04/2013',474
'08/04/2014',274
'04/06/2012',201
'04/06/2014',365
'01/10/2015',324
'01/10/2016',371
'01/10/2013',150
'07/25/2013',305
'07/25/2010',206
'05/16/2013',364
'05/16/2010',363
'05/16/2015',759
'06/05/2011',306
'05/06/2015',618
'06/05/2014',344
'05/06/2010',332
'09/24/2014',475
'09/24/2013',298
'08/11/2013',456
'03/30/2010',80
'08/11/2010',192
'03/30/2015',329
'08/11/2015',299
'02/25/2016',353
'10/14/2013',267
'02/25/2015',239
'02/25/2010',98
'09/06/2012',229
'05/13/2011',230
'10/04/2010',146
'09/06/2011',137
'05/13/2014',412
'10/27/2010',189
'09/06/2014',611
'09/27/2014',919
'10/14/2010',196
'02/26/2012',207
'01/18/2010',117
'02/26/2014',184
'07/15/2010',235
'07/15/2013',189
'12/29/2011',137
'08/05/2013',331
'02/09/2012',150
'12/29/2012',153
'01/13/2011',74
'08/05/2015',446
'05/24/2010',265
'12/02/2015',341
'01/04/2011',99
'12/02/2010',134
'09/10/2014',393
'09/10/2011',515
'09/10/2012',241
'07/05/2014',627
'07/05/2011',253
'08/10/2011',248
'07/05/2012',239
'12/01/2011',214
'02/07/2012',146
'02/07/2011',121
'01/14/2010',84
'01/14/2015',183
'01/14/2016',270
'02/06/2010',136
'10/02/2015',310
'01/09/2015',188
'05/21/2010',323
'06/17/2012',566
'10/29/2014',381
'10/29/2011',222
'09/27/2012',313
'08/28/2013',247
'01/31/2016',399
'08/28/2010',525
'01/31/2011',121
'08/28/2015',669
'01/16/2014',212
'12/18/2011',187
'01/16/2011',119
'12/24/2014',172
'05/22/2011',251
'03/05/2011',228
'02/23/2012',211
'02/23/2015',221
'12/25/2015',363
'02/24/2016',257
'12/25/2013',88
'07/06/2014',699
'08/02/2010',215
'07/06/2012',240
'11/01/2011',236
'06/29/2012',285
'06/29/2011',182
'04/24/2013',235
'04/24/2010',362
'10/10/2013',307
'08/02/2015',614
'04/24/2015',326
'10/10/2010',350
'03/07/2016',362
'03/07/2013',157
'01/23/2015',283
'03/07/2010',180
'02/14/2012',131
'02/14/2011',126
'02/14/2014',116
'06/08/2013',461
'06/08/2010',279
'02/10/2014',155
'06/08/2015',476
'04/21/2015',369
'12/04/2010',160
'07/01/2013',157
'12/04/2013',244
'07/01/2014',398
'10/31/2010',188
'04/07/2014',230
'09/02/2012',384
'09/02/2011',410
'06/25/2010',246
'04/17/2015',640
'03/01/2014',330
'01/29/2015',260
'06/03/2015',454
'06/03/2010',184
'12/15/2013',174
'07/03/2013',209
'07/03/2010',304
'09/04/2010',377
'10/06/2012',384
'09/04/2013',306
'10/06/2015',502
'06/16/2014',511
'06/17/2014',395
'04/03/2012',235
'06/20/2010',295
'03/27/2015',325
'03/04/2010',127
'03/27/2013',194
'10/11/2014',586
'06/04/2013',283
'06/04/2010',254
'04/14/2014',384
'12/06/2010',130
'04/14/2012',398
'11/10/2012',226
'10/02/2010',384
'09/22/2014',346
'10/02/2013',358
'01/29/2010',106
'11/26/2010',103
'11/10/2011',206
'03/25/2012',292
'10/05/2011',252
'09/07/2010',211
'05/12/2015',518
'10/05/2012',341
'09/07/2015',738
'05/12/2012',455
'06/16/2012',641
'01/02/2012',105
'10/09/2010',313
'01/02/2011',148
'12/18/2012',139
'02/09/2015',176
'12/28/2012',133
'11/02/2011',222
'11/13/2011',269
'11/02/2012',63
'01/01/2016',298
'10/15/2015',436
'12/28/2011',123
'10/15/2010',175
'10/15/2013',307
'09/28/2015',466
'05/29/2015',662
'05/29/2013',301
'04/25/2011',201
'06/01/2011',190
'07/21/2012',541
'03/29/2013',210
'03/29/2010',76
'11/18/2014',236
'12/13/2015',633
'11/18/2013',177
'06/24/2011',265
'06/24/2012',457
'10/16/2014',427
'06/15/2015',274
'07/08/2013',148
'01/24/2015',353
'01/24/2010',138
'07/08/2015',393
'01/25/2014',214
'01/25/2011',124
'01/01/2011',89
'01/25/2012',190
'08/06/2013',312
'04/19/2010',178
'08/06/2010',220
'02/01/2012',179
'02/01/2015',326
'07/18/2011',176
'03/10/2012',268
'11/09/2014',420
'04/19/2013',304
'09/08/2014',381
'10/21/2010',176
'11/04/2012',112
'06/27/2012',249
'04/27/2015',358
'06/27/2015',688
'11/04/2014',313
'04/26/2015',583
'12/13/2013',209
'11/15/2013',263
'04/26/2013',343
'06/19/2011',336
'11/16/2011',249
'06/19/2012',323
'01/04/2014',121
'08/01/2012',228
'05/25/2013',216
'05/25/2014',855
'01/07/2014',141
'06/21/2015',825
'06/21/2010',322
'12/22/2012',167
'08/01/2011',183
'12/22/2015',320
'08/07/2012',260
'08/07/2015',519
'06/22/2011',195
'07/31/2015',481
'10/18/2012',246
'07/31/2010',313
'01/15/2010',136
'11/24/2010',129
'03/06/2012',197
'03/06/2015',203
'01/21/2013',144
'08/20/2011',462
'04/30/2015',425
'04/30/2010',351
'01/21/2014',134
'02/18/2016',331
'10/22/2012',233
'09/09/2011',316
'10/22/2011',360
'10/22/2014',244
'04/28/2013',386
'04/28/2010',139
'05/23/2013',263
'10/28/2013',194
'05/23/2010',374
'02/18/2010',107
'05/23/2015',755
'03/02/2016',315
'05/15/2015',670
'03/02/2011',103
'05/15/2010',365
'11/27/2014',161
'01/06/2012',152
'11/27/2012',136
'08/02/2013',327
'05/02/2013',324
'03/05/2012',175
'09/11/2012',253
'07/20/2012',230
'05/02/2015',618
'03/09/2015',310
'12/09/2011',199
'02/10/2013',141
'03/09/2013',249
'09/30/2013',296
'05/26/2011',353
'09/15/2010',243
'09/30/2010',188
'05/26/2014',843
'09/30/2015',349
'02/13/2013',191
'02/02/2010',110
'02/13/2010',124
'02/02/2015',167
'02/13/2015',225
'02/02/2016',317
'11/20/2011',299
'11/20/2012',137
'03/15/2011',134
'12/28/2014',272
'07/23/2014',233
'12/21/2013',344
'05/07/2015',610
'07/19/2015',540
'07/21/2014',418
'07/19/2010',152
'05/07/2013',316
'07/19/2013',173
'12/11/2015',470
'12/11/2010',180
'11/05/2014',387
'02/18/2015',207
'01/06/2011',122
'11/05/2012',55
'07/12/2014',660
'07/12/2011',188
'08/03/2011',273
'07/12/2012',243
'05/04/2014',516
'12/12/2012',204
'06/10/2010',264
'07/23/2011',215
'12/21/2014',400
'05/04/2012',275
'07/23/2012',182
'11/08/2015',529
'05/28/2013',244
'11/03/2010',208
'11/08/2012',80
'07/28/2015',362
'07/28/2010',227
'07/28/2013',352
'04/02/2015',426
'04/02/2012',143
'07/09/2011',328
'11/17/2013',354
'08/30/2010',194
'07/09/2012',235
'12/19/2012',160
'03/21/2012',337
'12/19/2011',140
'02/04/2011',126
'01/10/2014',184
'02/04/2016',350
'04/23/2013',187
'11/17/2010',142
'04/23/2015',339
'02/16/2011',157
'04/11/2014',372
'02/16/2014',165
'01/13/2016',204
'04/11/2011',226
'01/22/2010',178
'10/26/2014',490
'01/22/2013',118
'10/26/2013',455
'01/22/2016',303
'09/23/2013',249
'07/30/2013',244
'09/23/2010',312
'08/22/2015',983
'03/18/2014',253
'08/22/2013',247
'02/24/2015',183
'12/27/2010',5
'02/24/2013',242
'10/20/2010',168
'04/18/2013',255
'01/19/2013',252
'07/16/2010',203
'12/17/2012',116
'07/16/2015',589
'12/17/2015',373
'03/08/2016',28
'03/08/2015',273
'03/08/2010',116
'12/08/2015',382
'12/08/2010',118
'09/11/2011',366
'04/12/2012',205
'04/12/2011',157
'04/12/2014',589
'03/22/2013',172
'03/22/2015',378
'12/12/2014',336
'07/14/2014',171
'12/03/2011',260
'07/14/2011',309
'12/03/2012',164
'10/19/2011',207
'09/17/2012',250
'10/19/2014',430
'09/17/2015',486
'06/30/2014',407
'11/22/2010',166
'06/30/2012',392
'10/24/2014',391
'08/09/2015',782
'10/24/2012',227
'02/27/2015',253
'02/27/2010',148
'02/27/2013',160
'10/23/2010',298
'10/23/2015',506
'12/24/2013',127
'01/09/2013',178
'10/13/2013',373
'01/09/2010',130
'04/17/2013',332
'10/13/2015',449
'03/21/2015',405
'06/18/2013',237
'06/18/2015',496
'11/15/2014',489
'02/20/2011',138
'01/28/2013',152
'02/20/2012',158
'01/28/2016',223
'04/07/2012',243
'01/28/2015',163
'09/13/2015',633
'12/23/2015',299
'09/13/2010',194
'12/23/2012',144
'09/13/2013',313
'09/14/2011',248
'05/27/2015',457
'09/14/2012',367
'05/27/2012',483
'01/11/2016',281
'05/03/2011',235
'01/11/2015',324
'10/16/2011',338
'09/18/2010',419
'01/11/2010',85
'10/16/2012',204
'02/05/2015',215
'02/05/2010',157
'11/22/2013',235
'02/05/2013',124
'02/22/2015',265
'05/03/2012',242
'02/22/2012',207
'05/01/2014',382
'07/26/2012',192
'01/12/2011',72
'07/26/2011',189
'08/18/2011',312
'07/26/2014',734
'12/07/2010',100
'02/08/2014',218
'12/07/2015',385
'09/26/2011',231
'02/08/2011',69
'02/03/2012',187
'02/03/2011',83
'02/03/2014',113
'09/01/2013',463
'10/03/2011',198
'09/01/2010',199
'09/01/2015',368
'06/11/2011',255
'01/19/2014',251
'06/11/2012',302
'12/26/2011',94
'04/13/2010',140
'12/05/2014',298
'04/13/2015',402
'12/05/2011',215
'06/02/2015',325
'10/21/2013',286
'10/28/2010',261
'06/02/2013',402
'11/30/2012',167
'11/30/2015',282
'01/30/2015',269
'12/20/2012',178
'12/20/2011',167
'12/20/2014',360
'06/09/2014',361
'03/26/2015',254
'01/24/2016',120
'06/09/2012',563
'03/28/2011',116
'08/31/2011',280
'11/01/2014',419
'08/31/2012',307
'03/26/2010',121
'07/04/2012',393
'07/04/2011',339
'04/22/2011',176
'03/28/2014',284
'03/25/2014',232
'04/22/2012',222
'11/21/2012',131
'01/27/2012',215
'10/12/2013',431
'11/21/2011',160
'10/12/2014',529
'11/21/2014',297
'01/27/2014',152
'07/07/2013',281
'03/20/2011',191
'07/07/2010',112
'03/20/2014',269
'07/07/2015',354
'05/10/2014',636
'01/17/2010',149
'08/29/2015',988
'01/17/2013',156
'08/29/2010',323
'01/17/2016',349
'08/29/2013',306
'04/16/2012',480
'04/16/2011',145
'01/08/2016',290
'01/08/2011',111
'08/17/2010',196
'08/17/2015',328
'04/15/2011',191
'07/11/2011',200
'10/11/2011',275
'11/11/2011',207
'01/03/2012',109
'02/29/2012',135
'03/19/2012',289
'03/19/2015',258
'01/12/2016',222
'05/05/2011',259
'06/12/2010',436
'11/16/2014',447
'06/12/2013',358
'03/24/2012',373
'04/10/2010',268
'10/17/2014',517
'09/19/2015',978
'10/17/2013',390
'09/19/2010',368
'05/28/2014',331
'03/23/2013',248
'03/23/2014',351
'03/13/2010',91
'04/10/2013',297
'11/28/2011',199
'06/28/2014',801
'04/09/2010',171
'11/28/2012',149
'06/28/2011',242
'10/14/2015',512
'06/28/2012',371
'01/29/2016',330
'11/19/2010',157
'07/02/2011',386
'07/13/2015',442
'07/02/2014',234
'04/21/2012',429
'05/20/2015',416
'01/23/2012',133
'05/20/2010',339
'08/13/2015',489
'08/16/2010',152
'11/12/2011',268
'08/13/2013',235
'05/11/2012',350
'05/11/2011',251
'05/11/2014',691
'07/30/2015',320
'03/16/2010',152
'10/01/2015',392
'09/28/2013',633
'08/24/2015',403
'09/03/2011',517
'08/24/2012',362
'10/01/2013',294
'09/03/2012',330
'07/17/2010',333
'07/22/2012',474
'01/07/2013',129
'12/15/2015',359
'03/18/2011',295
'07/22/2011',156
'03/03/2013',191
'01/30/2013',175
'03/03/2010',90
'03/03/2015',195
'05/14/2010',256
'06/26/2015',689
'11/14/2011',229
'06/26/2012',287
'01/26/2014',237
'07/27/2010',225
'07/27/2015',453
'01/26/2012',110
'04/03/2015',472
'01/05/2016',246
'01/05/2013',205
'12/27/2015',337
'01/05/2010',88
'05/17/2014',702
'06/07/2013',182
'05/17/2012',303
'06/07/2015',916
'04/18/2010',234
'03/10/2015',269
'01/20/2013',165
'01/20/2016',273
'01/20/2015',240
'09/16/2014',408
'10/20/2013',373
'05/09/2011',233
'08/27/2013',254
'10/18/2015',432
'08/27/2015',529
'03/12/2011',197
'02/21/2013',164
'03/12/2012',231
'02/21/2016',469
'02/21/2015',333
'09/16/2011',313
'05/30/2014',496
'05/30/2011',336
'03/11/2012',240
'05/08/2011',281
'05/08/2014',331
'06/14/2015',738
'06/14/2010',223
'03/11/2015',361
'09/03/2014',280
'12/30/2011',171
'12/27/2013',160
'02/11/2010',56
'07/20/2014',663
'08/19/2012',473
'08/19/2014',391
'07/24/2011',243
'07/24/2014',378
'03/17/2015',317
'03/17/2010',196
'05/31/2011',241
'04/01/2010',170
'05/31/2014',691
'03/31/2012',282
'03/14/2012',317
'03/31/2011',144
'11/09/2011',269
'04/27/2010',145
'02/28/2016',503
'12/10/2015',424
'12/10/2013',165
'02/19/2015',169
'02/19/2016',297
'06/13/2013',197
'02/19/2013',125
'06/13/2010',364
'06/23/2014',373
'06/23/2012',434
'02/12/2014',145
'02/12/2012',172
'11/11/2014',381
'04/08/2011',162
'10/30/2010',246
'04/08/2012',281
'10/30/2015',467
'05/01/2011',225
'04/04/2015',493
'09/20/2013',347
'11/25/2014',318
'11/25/2013',125
'04/04/2013',212
'09/20/2015',757
'01/03/2011',114
'12/08/2013',261
'03/01/2011',122
'03/01/2012',173
'11/26/2013',119
'12/18/2014',341
'11/11/2012',192
'04/20/2013',315
'11/26/2015',288
'04/20/2010',147
'02/15/2011',123
'04/29/2011',258
'08/12/2014',254
'02/15/2012',166
'04/29/2014',235
'08/12/2013',227
'09/08/2012',325
'10/25/2012',288
'05/19/2010',207
'12/13/2010',126
'10/25/2014',665
'08/08/2014',499
'09/29/2013',492
'08/23/2015',759
'08/08/2011',223
'09/29/2014',367
'08/23/2010',145
'08/08/2012',232
'09/25/2014',302
'10/08/2015',525
'09/25/2011',453
'09/25/2012',271
'02/17/2016',323
'02/17/2013',160
'10/08/2010',306
'02/17/2010',122
'08/25/2011',179
'11/07/2015',903
'08/25/2014',382
'11/07/2010',212
'12/14/2011',187
'12/14/2012',188
'11/14/2014',319
'11/06/2014',267
'11/06/2011',282
'11/06/2012',63
'09/12/2013',154
'08/15/2015',881
'09/12/2010',314
'08/15/2012',201
'09/12/2015',733
'12/03/2014',291
'01/03/2014',80
'03/24/2014',208
'06/06/2011',291
'12/31/2015',255
'06/06/2012',314
'12/31/2010',91
'12/31/2013',138
'12/16/2015',373
'12/16/2012',181
'05/18/2010',155
'07/29/2012',460
'05/09/2014',389
'07/29/2014',424
'11/23/2011',122
'11/23/2014',547
'08/21/2014',341
'05/18/2015',467
'05/10/2013',320
'11/29/2010',148
'08/21/2012',337
'08/26/2013',223
'08/26/2014',349
'08/14/2010',436
'08/14/2013',337
'07/13/2010',167
'02/28/2010',169
'10/07/2014',402
'09/05/2013',282
'10/07/2011',305
'09/05/2010',362
'11/14/2012',162
'09/21/2013',617
'01/30/2010',172
'09/21/2014',654
'01/06/2014',127
'02/28/2015',339
'07/10/2011',374
'03/31/2014',203
'06/15/2013',670
'03/14/2014',228
'04/05/2015',447
'04/05/2010',243
'08/04/2011',282
'08/04/2012',356
'04/06/2011',148
'09/22/2011',270
'01/10/2011',85
'01/10/2012',157
'07/25/2015',943
'07/25/2012',268
'05/16/2012',292
'08/09/2010',214
'05/16/2014',371
'06/05/2012',229
'05/06/2012',364
'06/05/2015',542
'05/06/2011',208
